ano_letivo,ra,nome,ano_nasc,idade,genero,pedra
2024,RA-1029,Aluno-1029,2014,10,Feminino,Ametista
2024,RA-1032,Aluno-1032,2013,11,Masculino,Topazio
2024,RA-894,Aluno-894,2014,10,Feminino,Topazio
2024,RA-1401,Aluno-1401,2011,13,Masculino,Topazio
2024,RA-896,Aluno-896,2015,9,Masculino,Topazio
2024,RA-693,Aluno-693,2015,9,Feminino,Topazio
2024,RA-743,Aluno-743,2013,11,Feminino,Ametista
2024,RA-681,Aluno-681,2012,12,Masculino,Agata
2024,RA-1035,Aluno-1035,2014,10,Masculino,Ametista
2024,RA-850,Aluno-850,2014,10,Masculino,Ametista
2024,RA-1402,Aluno-1402,2014,10,Feminino,Topazio
2024,RA-1403,Aluno-1403,2013,11,Feminino,Topazio
2024,RA-1404,Aluno-1404,2014,10,Feminino,Topazio
2024,RA-923,Aluno-923,2015,9,Feminino,Ametista
2024,RA-847,Aluno-847,2013,11,Masculino,Quartzo
2024,RA-1405,Aluno-1405,2014,10,Feminino,Topazio
2024,RA-1406,Aluno-1406,2014,10,Feminino,Ametista
2024,RA-1407,Aluno-1407,2014,10,Masculino,Ametista
2024,RA-1408,Aluno-1408,2013,11,Masculino,Ametista
2024,RA-1409,Aluno-1409,2014,10,Masculino,Ametista
2024,RA-1410,Aluno-1410,2013,11,Masculino,Ametista
2024,RA-874,Aluno-874,2013,11,Masculino,Ametista
2024,RA-1411,Aluno-1411,2013,11,Masculino,Agata
2024,RA-1412,Aluno-1412,2014,10,Masculino,Topazio
2024,RA-690,Aluno-690,2013,11,Feminino,Ametista
2024,RA-1413,Aluno-1413,2012,12,Masculino,Ametista
2024,RA-1414,Aluno-1414,2014,10,Feminino,Topazio
2024,RA-995,Aluno-995,2012,12,Feminino,Quartzo
2024,RA-853,Aluno-853,2014,10,Feminino,Ametista
2024,RA-854,Aluno-854,2014,10,Feminino,Ametista
2024,RA-1415,Aluno-1415,2014,10,Feminino,Ametista
2024,RA-842,Aluno-842,2014,10,Feminino,Ametista
2024,RA-700,Aluno-700,2013,11,Feminino,Ametista
2024,RA-1416,Aluno-1416,2012,12,Feminino,Ametista
2024,RA-911,Aluno-911,2012,12,Masculino,Quartzo
2024,RA-859,Aluno-859,2015,9,Feminino,Topazio
2024,RA-860,Aluno-860,2015,9,Masculino,Topazio
2024,RA-727,Aluno-727,2014,10,Masculino,Topazio
2024,RA-1417,Aluno-1417,2014,10,Masculino,Ametista
2024,RA-910,Aluno-910,2015,9,Masculino,Topazio
2024,RA-840,Aluno-840,2014,10,Masculino,Topazio
2024,RA-926,Aluno-926,2014,10,Feminino,Ametista
2024,RA-1418,Aluno-1418,2013,11,Masculino,Ametista
2024,RA-927,Aluno-927,2014,10,Feminino,Ametista
2024,RA-103,Aluno-103,2009,15,Feminino,Topazio
2024,RA-1043,Aluno-1043,2013,11,Masculino,Ametista
2024,RA-738,Aluno-738,2014,10,Feminino,Ametista
2024,RA-1419,Aluno-1419,2014,10,Feminino,Topazio
2024,RA-704,Aluno-704,2012,12,Masculino,Agata
2024,RA-705,Aluno-705,2012,12,Masculino,Quartzo
2024,RA-822,Aluno-822,2012,12,Masculino,Quartzo
2024,RA-740,Aluno-740,2013,11,Feminino,Topazio
2024,RA-741,Aluno-741,2012,12,Feminino,Quartzo
2024,RA-1420,Aluno-1420,2012,12,Masculino,Quartzo
2024,RA-709,Aluno-709,2012,12,Feminino,Agata
2024,RA-1421,Aluno-1421,2013,11,Masculino,Ametista
2024,RA-1422,Aluno-1422,2013,11,Feminino,Ametista
2024,RA-1423,Aluno-1423,2013,11,Masculino,Agata
2024,RA-733,Aluno-733,2013,11,Feminino,Topazio
2024,RA-836,Aluno-836,2013,11,Masculino,Agata
2024,RA-1424,Aluno-1424,2012,12,Feminino,Ametista
2024,RA-1425,Aluno-1425,2012,12,Masculino,Agata
2024,RA-1426,Aluno-1426,2013,11,Feminino,Quartzo
2024,RA-716,Aluno-716,2013,11,Masculino,Agata
2024,RA-1049,Aluno-1049,2013,11,Masculino,Agata
2024,RA-1427,Aluno-1427,2013,11,Feminino,Topazio
2024,RA-1052,Aluno-1052,2014,10,Masculino,Ametista
2024,RA-106,Aluno-106,2007,17,Feminino,Ametista
2024,RA-1055,Aluno-1055,2012,12,Masculino,Agata
2024,RA-747,Aluno-747,2011,13,Feminino,Quartzo
2024,RA-928,Aluno-928,2015,9,Feminino,Topazio
2024,RA-107,Aluno-107,2007,17,Feminino,Agata
2024,RA-769,Aluno-769,2013,11,Feminino,Ametista
2024,RA-876,Aluno-876,2015,9,Masculino,Ametista
2024,RA-776,Aluno-776,2013,11,Feminino,Quartzo
2024,RA-753,Aluno-753,2014,10,Feminino,Topazio
2024,RA-1076,Aluno-1076,2011,13,Feminino,Ametista
2024,RA-955,Aluno-955,2013,11,Feminino,Agata
2024,RA-831,Aluno-831,2013,11,Masculino,Topazio
2024,RA-1067,Aluno-1067,2013,11,Masculino,Ametista
2024,RA-1058,Aluno-1058,2014,10,Feminino,Ametista
2024,RA-757,Aluno-757,2013,11,Feminino,Ametista
2024,RA-794,Aluno-794,2014,10,Feminino,Ametista
2024,RA-960,Aluno-960,2013,11,Masculino,Quartzo
2024,RA-587,Aluno-587,2012,12,Masculino,Agata
2024,RA-826,Aluno-826,2014,10,Masculino,Ametista
2024,RA-789,Aluno-789,2015,9,Feminino,Topazio
2024,RA-1056,Aluno-1056,2014,10,Masculino,Topazio
2024,RA-1428,Aluno-1428,2013,11,Masculino,Topazio
2024,RA-830,Aluno-830,2013,11,Feminino,Ametista
2024,RA-780,Aluno-780,2013,11,Feminino,Ametista
2024,RA-1057,Aluno-1057,2014,10,Feminino,Topazio
2024,RA-1062,Aluno-1062,2014,10,Masculino,Ametista
2024,RA-1429,Aluno-1429,2013,11,Masculino,Topazio
2024,RA-1430,Aluno-1430,2013,11,Masculino,Ametista
2024,RA-110,Aluno-110,2008,16,Masculino,Topazio
2024,RA-943,Aluno-943,2015,9,Feminino,Topazio
2024,RA-782,Aluno-782,2014,10,Masculino,Topazio
2024,RA-795,Aluno-795,2014,10,Feminino,Topazio
2024,RA-1431,Aluno-1431,2013,11,Feminino,Ametista
2024,RA-1432,Aluno-1432,2014,10,Feminino,Topazio
2024,RA-1433,Aluno-1433,2014,10,Feminino,Topazio
2024,RA-1434,Aluno-1434,2014,10,Masculino,Topazio
2024,RA-958,Aluno-958,2015,9,Feminino,Topazio
2024,RA-961,Aluno-961,2014,10,Masculino,Agata
2024,RA-1435,Aluno-1435,2014,10,Masculino,Ametista
2024,RA-755,Aluno-755,2014,10,Masculino,Topazio
2024,RA-1436,Aluno-1436,2013,11,Feminino,Ametista
2024,RA-1437,Aluno-1437,2013,11,Feminino,Ametista
2024,RA-1438,Aluno-1438,2013,11,Feminino,Topazio
2024,RA-1439,Aluno-1439,2013,11,Feminino,Topazio
2024,RA-1440,Aluno-1440,2014,10,Feminino,Ametista
2024,RA-1441,Aluno-1441,2015,9,Masculino,Topazio
2024,RA-1442,Aluno-1442,2010,14,Masculino,Ametista
2024,RA-1443,Aluno-1443,2011,13,Feminino,Agata
2024,RA-1444,Aluno-1444,2012,12,Masculino,Agata
2024,RA-956,Aluno-956,2012,12,Masculino,Agata
2024,RA-952,Aluno-952,2015,9,Masculino,Topazio
2024,RA-939,Aluno-939,2012,12,Feminino,Ametista
2024,RA-953,Aluno-953,2015,9,Feminino,Ametista
2024,RA-954,Aluno-954,2015,9,Feminino,Topazio
2024,RA-792,Aluno-792,2013,11,Feminino,Agata
2024,RA-1000,Aluno-1000,2015,9,Feminino,Topazio
2024,RA-111,Aluno-111,2009,15,Feminino,Topazio
2024,RA-1001,Aluno-1001,2014,10,Feminino,Ametista
2024,RA-1445,Aluno-1445,2014,10,Feminino,Ametista
2024,RA-1446,Aluno-1446,2014,10,Masculino,Quartzo
2024,RA-112,Aluno-112,2007,17,Feminino,Topazio
2024,RA-1447,Aluno-1447,2012,12,Feminino,Ametista
2024,RA-980,Aluno-980,2015,9,Feminino,Ametista
2024,RA-982,Aluno-982,2015,9,Masculino,Topazio
2024,RA-1448,Aluno-1448,2011,13,Feminino,Ametista
2024,RA-1070,Aluno-1070,2012,12,Masculino,Agata
2024,RA-985,Aluno-985,2015,9,Masculino,Topazio
2024,RA-986,Aluno-986,2015,9,Feminino,Topazio
2024,RA-113,Aluno-113,2007,17,Feminino,Ametista
2024,RA-987,Aluno-987,2015,9,Masculino,Topazio
2024,RA-988,Aluno-988,2014,10,Feminino,Topazio
2024,RA-1143,Aluno-1143,2008,16,Feminino,Quartzo
2024,RA-806,Aluno-806,2014,10,Masculino,Agata
2024,RA-807,Aluno-807,2014,10,Masculino,Ametista
2024,RA-808,Aluno-808,2014,10,Masculino,Topazio
2024,RA-963,Aluno-963,2014,10,Feminino,Topazio
2024,RA-989,Aluno-989,2014,10,Masculino,Ametista
2024,RA-964,Aluno-964,2014,10,Masculino,Ametista
2024,RA-1449,Aluno-1449,2014,10,Feminino,Ametista
2024,RA-801,Aluno-801,2013,11,Masculino,Agata
2024,RA-1450,Aluno-1450,2015,9,Masculino,Ametista
2024,RA-984,Aluno-984,2014,10,Feminino,Topazio
2024,RA-1451,Aluno-1451,2013,11,Feminino,Ametista
2024,RA-967,Aluno-967,2013,11,Masculino,Quartzo
2024,RA-968,Aluno-968,2014,10,Feminino,Ametista
2024,RA-521,Aluno-521,2013,11,Masculino,Ametista
2024,RA-821,Aluno-821,2012,12,Masculino,Agata
2024,RA-1075,Aluno-1075,2010,14,Feminino,Agata
2024,RA-1048,Aluno-1048,2013,11,Feminino,Ametista
2024,RA-1082,Aluno-1082,2011,13,Feminino,Agata
2024,RA-115,Aluno-115,2006,18,Feminino,Quartzo
2024,RA-1153,Aluno-1153,2009,15,Feminino,Topazio
2024,RA-1452,Aluno-1452,2012,12,Masculino,Topazio
2024,RA-116,Aluno-116,2006,18,Feminino,Agata
2024,RA-1454,Aluno-1454,2014,10,Feminino,Ametista
2024,RA-1455,Aluno-1455,2012,12,Feminino,Agata
2024,RA-119,Aluno-119,2008,16,Feminino,Topazio
2024,RA-1456,Aluno-1456,2012,12,Masculino,Topazio
2024,RA-1015,Aluno-1015,2013,11,Feminino,Agata
2024,RA-12,Aluno-12,2005,19,Feminino,nao_informado
2024,RA-121,Aluno-121,2006,18,Feminino,Ametista
2024,RA-1457,Aluno-1457,2011,13,Feminino,Agata
2024,RA-688,Aluno-688,2013,11,Masculino,Topazio
2024,RA-1225,Aluno-1225,2005,19,Feminino,nao_informado
2024,RA-1458,Aluno-1458,2012,12,Feminino,Quartzo
2024,RA-1034,Aluno-1034,2013,11,Masculino,Topazio
2024,RA-491,Aluno-491,2011,13,Masculino,Agata
2024,RA-1027,Aluno-1027,2013,11,Feminino,Topazio
2024,RA-1023,Aluno-1023,2014,10,Feminino,Topazio
2024,RA-686,Aluno-686,2013,11,Feminino,Topazio
2024,RA-1226,Aluno-1226,2007,17,Feminino,Ametista
2024,RA-1459,Aluno-1459,2012,12,Masculino,Agata
2024,RA-1460,Aluno-1460,2012,12,Masculino,Agata
2024,RA-1017,Aluno-1017,2012,12,Masculino,Ametista
2024,RA-1227,Aluno-1227,2006,18,Feminino,Quartzo
2024,RA-514,Aluno-514,2013,11,Feminino,Agata
2024,RA-1461,Aluno-1461,2012,12,Feminino,Agata
2024,RA-1462,Aluno-1462,2010,14,Feminino,Ametista
2024,RA-1463,Aluno-1463,2012,12,Masculino,Topazio
2024,RA-1464,Aluno-1464,2011,13,Feminino,Ametista
2024,RA-687,Aluno-687,2013,11,Masculino,Topazio
2024,RA-1030,Aluno-1030,2012,12,Masculino,Ametista
2024,RA-1465,Aluno-1465,2011,13,Masculino,Ametista
2024,RA-1228,Aluno-1228,2006,18,Feminino,Quartzo
2024,RA-1229,Aluno-1229,2006,18,Feminino,Quartzo
2024,RA-1466,Aluno-1466,2012,12,Masculino,Topazio
2024,RA-123,Aluno-123,2006,18,Masculino,Agata
2024,RA-1467,Aluno-1467,2012,12,Masculino,Topazio
2024,RA-1468,Aluno-1468,2012,12,Feminino,Topazio
2024,RA-527,Aluno-527,2013,11,Feminino,Topazio
2024,RA-1469,Aluno-1469,2011,13,Masculino,Ametista
2024,RA-1470,Aluno-1470,2012,12,Feminino,Quartzo
2024,RA-1471,Aluno-1471,2011,13,Masculino,Ametista
2024,RA-1230,Aluno-1230,2007,17,Feminino,Quartzo
2024,RA-1472,Aluno-1472,2012,12,Masculino,Topazio
2024,RA-837,Aluno-837,2014,10,Masculino,Ametista
2024,RA-1231,Aluno-1231,2001,23,Masculino,nao_informado
2024,RA-1232,Aluno-1232,2002,22,Masculino,nao_informado
2024,RA-1233,Aluno-1233,2001,23,Feminino,nao_informado
2024,RA-1234,Aluno-1234,2002,22,Feminino,nao_informado
2024,RA-1235,Aluno-1235,2002,22,Masculino,nao_informado
2024,RA-1044,Aluno-1044,2013,11,Feminino,Ametista
2024,RA-1054,Aluno-1054,2010,14,Masculino,Agata
2024,RA-1236,Aluno-1236,2002,22,Feminino,nao_informado
2024,RA-1473,Aluno-1473,2011,13,Masculino,Agata
2024,RA-1237,Aluno-1237,2002,22,Feminino,nao_informado
2024,RA-1238,Aluno-1238,2002,22,Feminino,nao_informado
2024,RA-1103,Aluno-1103,2012,12,Masculino,Ametista
2024,RA-1239,Aluno-1239,2003,21,Feminino,nao_informado
2024,RA-1240,Aluno-1240,2003,21,Masculino,nao_informado
2024,RA-1241,Aluno-1241,2003,21,Feminino,nao_informado
2024,RA-737,Aluno-737,2013,11,Feminino,Topazio
2024,RA-1474,Aluno-1474,2013,11,Feminino,Ametista
2024,RA-1036,Aluno-1036,2012,12,Feminino,Topazio
2024,RA-576,Aluno-576,2012,12,Feminino,Topazio
2024,RA-577,Aluno-577,2012,12,Feminino,Agata
2024,RA-1242,Aluno-1242,2003,21,Feminino,nao_informado
2024,RA-1244,Aluno-1244,2003,21,Feminino,nao_informado
2024,RA-841,Aluno-841,2011,13,Masculino,Agata
2024,RA-1245,Aluno-1245,2003,21,Masculino,nao_informado
2024,RA-855,Aluno-855,2013,11,Feminino,Topazio
2024,RA-820,Aluno-820,2013,11,Masculino,Ametista
2024,RA-715,Aluno-715,2013,11,Feminino,Quartzo
2024,RA-1038,Aluno-1038,2013,11,Feminino,Ametista
2024,RA-1475,Aluno-1475,2013,11,Feminino,Ametista
2024,RA-1039,Aluno-1039,2011,13,Masculino,Ametista
2024,RA-1246,Aluno-1246,2003,21,Feminino,nao_informado
2024,RA-718,Aluno-718,2014,10,Feminino,Topazio
2024,RA-1040,Aluno-1040,2011,13,Masculino,Ametista
2024,RA-746,Aluno-746,2014,10,Masculino,Ametista
2024,RA-1069,Aluno-1069,2012,12,Masculino,Ametista
2024,RA-1476,Aluno-1476,2013,11,Feminino,Topazio
2024,RA-827,Aluno-827,2012,12,Feminino,Topazio
2024,RA-1477,Aluno-1477,2012,12,Masculino,Ametista
2024,RA-762,Aluno-762,2010,14,Masculino,Quartzo
2024,RA-1248,Aluno-1248,2003,21,Masculino,nao_informado
2024,RA-1249,Aluno-1249,1996,28,Masculino,nao_informado
2024,RA-1478,Aluno-1478,2012,12,Masculino,Agata
2024,RA-829,Aluno-829,2014,10,Feminino,Topazio
2024,RA-1479,Aluno-1479,2012,12,Masculino,Agata
2024,RA-1480,Aluno-1480,2011,13,Masculino,Ametista
2024,RA-438,Aluno-438,2012,12,Masculino,Ametista
2024,RA-607,Aluno-607,2012,12,Masculino,Ametista
2024,RA-1481,Aluno-1481,2012,12,Feminino,Agata
2024,RA-1482,Aluno-1482,2010,14,Masculino,Quartzo
2024,RA-1483,Aluno-1483,2013,11,Masculino,Ametista
2024,RA-1484,Aluno-1484,2010,14,Feminino,Ametista
2024,RA-1485,Aluno-1485,2011,13,Masculino,Agata
2024,RA-1486,Aluno-1486,2013,11,Masculino,Agata
2024,RA-597,Aluno-597,2013,11,Masculino,Ametista
2024,RA-624,Aluno-624,2012,12,Masculino,Ametista
2024,RA-1487,Aluno-1487,2011,13,Feminino,Topazio
2024,RA-1488,Aluno-1488,2013,11,Feminino,Agata
2024,RA-1489,Aluno-1489,2012,12,Masculino,Quartzo
2024,RA-1250,Aluno-1250,2003,21,Masculino,nao_informado
2024,RA-663,Aluno-663,2012,12,Masculino,Agata
2024,RA-1490,Aluno-1490,2012,12,Feminino,Ametista
2024,RA-1491,Aluno-1491,2012,12,Masculino,Ametista
2024,RA-1066,Aluno-1066,2013,11,Feminino,Ametista
2024,RA-630,Aluno-630,2013,11,Masculino,Agata
2024,RA-1492,Aluno-1492,2014,10,Masculino,Topazio
2024,RA-834,Aluno-834,2013,11,Masculino,Topazio
2024,RA-784,Aluno-784,2013,11,Feminino,Topazio
2024,RA-1059,Aluno-1059,2013,11,Masculino,Topazio
2024,RA-1251,Aluno-1251,2003,21,Feminino,nao_informado
2024,RA-1060,Aluno-1060,2012,12,Masculino,Agata
2024,RA-761,Aluno-761,2013,11,Masculino,Topazio
2024,RA-1493,Aluno-1493,2012,12,Masculino,Agata
2024,RA-665,Aluno-665,2011,13,Feminino,Quartzo
2024,RA-1115,Aluno-1115,2012,12,Feminino,Agata
2024,RA-1061,Aluno-1061,2013,11,Masculino,Topazio
2024,RA-1494,Aluno-1494,2013,11,Feminino,Quartzo
2024,RA-1252,Aluno-1252,2002,22,Feminino,nao_informado
2024,RA-606,Aluno-606,2012,12,Masculino,Agata
2024,RA-594,Aluno-594,2012,12,Masculino,Agata
2024,RA-1496,Aluno-1496,2012,12,Feminino,Agata
2024,RA-1497,Aluno-1497,2012,12,Feminino,Quartzo
2024,RA-1498,Aluno-1498,2011,13,Feminino,Ametista
2024,RA-1499,Aluno-1499,2012,12,Feminino,Ametista
2024,RA-1253,Aluno-1253,1999,25,Feminino,nao_informado
2024,RA-1500,Aluno-1500,2013,11,Masculino,Ametista
2024,RA-777,Aluno-777,2014,10,Feminino,Ametista
2024,RA-1063,Aluno-1063,2012,12,Masculino,Ametista
2024,RA-664,Aluno-664,2012,12,Feminino,Ametista
2024,RA-1501,Aluno-1501,2013,11,Feminino,Topazio
2024,RA-764,Aluno-764,2014,10,Masculino,Ametista
2024,RA-1064,Aluno-1064,2013,11,Masculino,Topazio
2024,RA-1065,Aluno-1065,2013,11,Feminino,Topazio
2024,RA-1502,Aluno-1502,2012,12,Feminino,Agata
2024,RA-1254,Aluno-1254,2003,21,Masculino,nao_informado
2024,RA-608,Aluno-608,2012,12,Masculino,Quartzo
2024,RA-796,Aluno-796,2012,12,Feminino,Ametista
2024,RA-1255,Aluno-1255,2004,20,Masculino,nao_informado
2024,RA-636,Aluno-636,2012,12,Masculino,Agata
2024,RA-1140,Aluno-1140,2012,12,Feminino,Ametista
2024,RA-1503,Aluno-1503,2011,13,Feminino,Agata
2024,RA-814,Aluno-814,2013,11,Masculino,Ametista
2024,RA-1256,Aluno-1256,2004,20,Feminino,nao_informado
2024,RA-652,Aluno-652,2013,11,Feminino,Ametista
2024,RA-816,Aluno-816,2013,11,Feminino,Topazio
2024,RA-1504,Aluno-1504,2012,12,Feminino,Agata
2024,RA-1257,Aluno-1257,2004,20,Masculino,nao_informado
2024,RA-1505,Aluno-1505,2011,13,Masculino,Agata
2024,RA-643,Aluno-643,2012,12,Masculino,Agata
2024,RA-645,Aluno-645,2012,12,Feminino,Ametista
2024,RA-1068,Aluno-1068,2013,11,Masculino,Topazio
2024,RA-798,Aluno-798,2012,12,Masculino,Quartzo
2024,RA-799,Aluno-799,2012,12,Feminino,Ametista
2024,RA-1506,Aluno-1506,2013,11,Feminino,Ametista
2024,RA-1258,Aluno-1258,1998,26,Masculino,nao_informado
2024,RA-1507,Aluno-1507,2012,12,Masculino,Quartzo
2024,RA-1071,Aluno-1071,2012,12,Masculino,Quartzo
2024,RA-1508,Aluno-1508,2013,11,Feminino,Topazio
2024,RA-1509,Aluno-1509,2013,11,Masculino,Ametista
2024,RA-1510,Aluno-1510,2013,11,Feminino,Topazio
2024,RA-785,Aluno-785,2013,11,Feminino,Topazio
2024,RA-1511,Aluno-1511,2013,11,Feminino,Topazio
2024,RA-752,Aluno-752,2011,13,Feminino,Agata
2024,RA-790,Aluno-790,2011,13,Masculino,Agata
2024,RA-1259,Aluno-1259,2004,20,Feminino,nao_informado
2024,RA-1512,Aluno-1512,2014,10,Feminino,Topazio
2024,RA-472,Aluno-472,2010,14,Feminino,Agata
2024,RA-628,Aluno-628,2011,13,Masculino,Topazio
2024,RA-1513,Aluno-1513,2012,12,Feminino,Agata
2024,RA-1514,Aluno-1514,2012,12,Feminino,Ametista
2024,RA-629,Aluno-629,2013,11,Feminino,Topazio
2024,RA-832,Aluno-832,2013,11,Masculino,Topazio
2024,RA-1515,Aluno-1515,2012,12,Feminino,Quartzo
2024,RA-833,Aluno-833,2013,11,Masculino,Topazio
2024,RA-819,Aluno-819,2014,10,Masculino,Topazio
2024,RA-1073,Aluno-1073,2011,13,Feminino,Ametista
2024,RA-494,Aluno-494,2011,13,Feminino,Ametista
2024,RA-484,Aluno-484,2011,13,Masculino,Quartzo
2024,RA-1260,Aluno-1260,2004,20,Masculino,nao_informado
2024,RA-1516,Aluno-1516,2011,13,Feminino,Ametista
2024,RA-1261,Aluno-1261,2004,20,Feminino,nao_informado
2024,RA-1517,Aluno-1517,2009,15,Masculino,Agata
2024,RA-1518,Aluno-1518,2009,15,Feminino,Quartzo
2024,RA-227,Aluno-227,2010,14,Masculino,Topazio
2024,RA-1262,Aluno-1262,2004,20,Feminino,nao_informado
2024,RA-1263,Aluno-1263,2003,21,Feminino,nao_informado
2024,RA-1084,Aluno-1084,2012,12,Feminino,Agata
2024,RA-1519,Aluno-1519,2009,15,Masculino,Ametista
2024,RA-490,Aluno-490,2012,12,Feminino,Ametista
2024,RA-346,Aluno-346,2012,12,Masculino,Ametista
2024,RA-1264,Aluno-1264,2002,22,Feminino,nao_informado
2024,RA-1087,Aluno-1087,2011,13,Feminino,Agata
2024,RA-1266,Aluno-1266,2004,20,Feminino,nao_informado
2024,RA-1520,Aluno-1520,2010,14,Feminino,Ametista
2024,RA-1072,Aluno-1072,2011,13,Masculino,Ametista
2024,RA-1521,Aluno-1521,2010,14,Feminino,Quartzo
2024,RA-1267,Aluno-1267,2001,23,Feminino,nao_informado
2024,RA-1079,Aluno-1079,2010,14,Masculino,Quartzo
2024,RA-1268,Aluno-1268,2004,20,Masculino,nao_informado
2024,RA-1522,Aluno-1522,2011,13,Masculino,Topazio
2024,RA-1096,Aluno-1096,2012,12,Feminino,Topazio
2024,RA-1269,Aluno-1269,2005,19,Feminino,nao_informado
2024,RA-531,Aluno-531,2012,12,Masculino,Ametista
2024,RA-1523,Aluno-1523,2012,12,Masculino,Topazio
2024,RA-1524,Aluno-1524,2010,14,Feminino,Quartzo
2024,RA-1147,Aluno-1147,2009,15,Feminino,Quartzo
2024,RA-1270,Aluno-1270,2004,20,Feminino,nao_informado
2024,RA-1271,Aluno-1271,2004,20,Feminino,nao_informado
2024,RA-325,Aluno-325,2012,12,Masculino,Topazio
2024,RA-1525,Aluno-1525,2011,13,Masculino,Ametista
2024,RA-518,Aluno-518,2012,12,Masculino,Agata
2024,RA-1146,Aluno-1146,2008,16,Feminino,Quartzo
2024,RA-1272,Aluno-1272,2004,20,Feminino,nao_informado
2024,RA-1274,Aluno-1274,2005,19,Feminino,nao_informado
2024,RA-13,Aluno-13,2004,20,Masculino,nao_informado
2024,RA-526,Aluno-526,2010,14,Masculino,Ametista
2024,RA-131,Aluno-131,2007,17,Feminino,Ametista
2024,RA-132,Aluno-132,2008,16,Feminino,Topazio
2024,RA-137,Aluno-137,2005,19,Feminino,Agata
2024,RA-1097,Aluno-1097,2009,15,Masculino,Quartzo
2024,RA-138,Aluno-138,2007,17,Masculino,Ametista
2024,RA-1526,Aluno-1526,2011,13,Feminino,Ametista
2024,RA-1077,Aluno-1077,2012,12,Masculino,Quartzo
2024,RA-508,Aluno-508,2012,12,Masculino,Agata
2024,RA-363,Aluno-363,2010,14,Masculino,Ametista
2024,RA-143,Aluno-143,2009,15,Masculino,Ametista
2024,RA-1527,Aluno-1527,2010,14,Masculino,Topazio
2024,RA-1453,Aluno-1453,2012,12,Feminino,Ametista
2024,RA-1495,Aluno-1495,2013,11,Feminino,Topazio
2024,RA-1528,Aluno-1528,2011,13,Masculino,Ametista
2024,RA-1089,Aluno-1089,2012,12,Feminino,Ametista
2024,RA-1090,Aluno-1090,2010,14,Masculino,Ametista
2024,RA-153,Aluno-153,2008,16,Feminino,Quartzo
2024,RA-1093,Aluno-1093,2012,12,Masculino,Topazio
2024,RA-1094,Aluno-1094,2011,13,Feminino,Topazio
2024,RA-1095,Aluno-1095,2010,14,Masculino,Agata
2024,RA-1098,Aluno-1098,2010,14,Feminino,Agata
2024,RA-1106,Aluno-1106,2011,13,Masculino,Quartzo
2024,RA-1538,Aluno-1538,2010,14,Masculino,Ametista
2024,RA-558,Aluno-558,2008,16,Masculino,Quartzo
2024,RA-157,Aluno-157,2010,14,Feminino,Topazio
2024,RA-1529,Aluno-1529,2010,14,Feminino,Agata
2024,RA-1111,Aluno-1111,2012,12,Feminino,Agata
2024,RA-1108,Aluno-1108,2010,14,Masculino,Agata
2024,RA-158,Aluno-158,2009,15,Feminino,Agata
2024,RA-543,Aluno-543,2012,12,Feminino,Topazio
2024,RA-1530,Aluno-1530,2011,13,Masculino,Quartzo
2024,RA-160,Aluno-160,2007,17,Feminino,Agata
2024,RA-1531,Aluno-1531,2010,14,Masculino,Ametista
2024,RA-1099,Aluno-1099,2010,14,Feminino,Ametista
2024,RA-1154,Aluno-1154,2010,14,Masculino,Ametista
2024,RA-1100,Aluno-1100,2012,12,Masculino,Agata
2024,RA-161,Aluno-161,2009,15,Feminino,Ametista
2024,RA-1633,Aluno-1633,2003,21,Masculino,nao_informado
2024,RA-539,Aluno-539,2011,13,Feminino,Topazio
2024,RA-1634,Aluno-1634,2003,21,Feminino,nao_informado
2024,RA-1107,Aluno-1107,2010,14,Feminino,Quartzo
2024,RA-1635,Aluno-1635,2004,20,Feminino,nao_informado
2024,RA-1636,Aluno-1636,2004,20,Feminino,nao_informado
2024,RA-1637,Aluno-1637,2001,23,Masculino,nao_informado
2024,RA-1638,Aluno-1638,2002,22,Feminino,nao_informado
2024,RA-390,Aluno-390,2010,14,Feminino,Agata
2024,RA-1639,Aluno-1639,2003,21,Masculino,nao_informado
2024,RA-164,Aluno-164,2006,18,Masculino,Agata
2024,RA-1640,Aluno-1640,2001,23,Feminino,nao_informado
2024,RA-1641,Aluno-1641,2002,22,Masculino,nao_informado
2024,RA-1642,Aluno-1642,2001,23,Masculino,nao_informado
2024,RA-1643,Aluno-1643,2002,22,Masculino,nao_informado
2024,RA-1102,Aluno-1102,2012,12,Masculino,Topazio
2024,RA-1532,Aluno-1532,2009,15,Masculino,Quartzo
2024,RA-538,Aluno-538,2009,15,Masculino,Agata
2024,RA-365,Aluno-365,2012,12,Feminino,Topazio
2024,RA-1644,Aluno-1644,2003,21,Masculino,nao_informado
2024,RA-1157,Aluno-1157,2009,15,Masculino,Ametista
2024,RA-1645,Aluno-1645,2001,23,Masculino,nao_informado
2024,RA-369,Aluno-369,2011,13,Masculino,Quartzo
2024,RA-1646,Aluno-1646,2003,21,Masculino,nao_informado
2024,RA-1533,Aluno-1533,2010,14,Feminino,Topazio
2024,RA-1534,Aluno-1534,2010,14,Feminino,Ametista
2024,RA-1160,Aluno-1160,2010,14,Masculino,Agata
2024,RA-1647,Aluno-1647,2002,22,Feminino,nao_informado
2024,RA-1112,Aluno-1112,2011,13,Masculino,Agata
2024,RA-1535,Aluno-1535,2011,13,Feminino,Ametista
2024,RA-1536,Aluno-1536,2009,15,Feminino,Ametista
